Discover Financial Services,06/23/2017,4/5/2016,,,,,,,,,,,,,,,,,,,,
"Caliber Home Loans, Inc.",06/22/2017,01/18/2017,,,,,,,,,,,,,,,,,,,,
"Sadd Velazquez Higashi Shammaa, LLP ",06/20/2017,5/1/2017, 05/02/2017, 05/03/2017,,,,,,,,,,,,,,,,,,
Home Point Financial Corporation,06/20/2017,n/a,,,,,,,,,,,,,,,,,,,,
Torrance Memorial Medical Center,06/19/2017,04/18/2017, 04/19/2017,,,,,,,,,,,,,,,,,,,
Occidental College,06/19/2017,6/1/2017,,,,,,,,,,,,,,,,,,,,
Bed Bath & Beyond Inc.,06/19/2017,05/15/2017,,,,,,,,,,,,,,,,,,,,
"Jewelry.com, a division of Richline Group, Inc.",06/17/2017,11/16/2016, 03/23/2017,,,,,,,,,,,,,,,,,,,
"Gracenote, a Nielsen Company",06/15/2017,05/18/2017,,,,,,,,,,,,,,,,,,,,
Washington State University,6/9/2017,04/21/2017,,,,,,,,,,,,,,,,,,,,
SMH Enterprises LLC,6/9/2017,05/30/2017,,,,,,,,,,,,,,,,,,,,
"Select Restaurants, Inc.",6/9/2017,10/26/2016, 01/05/2017,,,,,,,,,,,,,,,,,,,
Northern Humboldt Union High School District,6/6/2017,04/17/2017,,,,,,,,,,,,,,,,,,,,
"GameStop, Inc.",6/5/2017,8/10/2016,,,,,,,,,,,,,,,,,,,,
"Freedom Smokes, Inc.",6/5/2017,3/7/2017,,,,,,,,,,,,,,,,,,,,
Signature Hardware Inc.,6/2/2017,04/28/2017,,,,,,,,,,,,,,,,,,,,
BMO Harris Bank N.A.,05/31/2017,05/15/2017,,,,,,,,,,,,,,,,,,,,
"Keith M. Southwood, CPA, Inc.",05/31/2017,03/29/2017,,,,,,,,,,,,,,,,,,,,
"Funding Circle USA, Inc.",05/30/2017,04/27/2017,,,,,,,,,,,,,,,,,,,,
Da Vinci Schools,05/30/2017,4/4/2017,,,,,,,,,,,,,,,,,,,,
Wiseburn Unified School District,05/30/2017,4/4/2017,,,,,,,,,,,,,,,,,,,,
FastHealth Corporation,05/26/2017,01/14/2016, 12/20/2016,,,,,,,,,,,,,,,,,,,
"Chipotle Mexican Grill, Inc.",05/26/2017,03/24/2014, 04/18/2017,,,,,,,,,,,,,,,,,,,
"Allrecipes.com, Inc.",05/25/2017,n/a,,,,,,,,,,,,,,,,,,,,
"Char-Broil, LLC",05/25/2017,03/22/2017, 04/21/2017,,,,,,,,,,,,,,,,,,,
Bank of the West,05/24/2017,2/1/2017, 04/09/2017,,,,,,,,,,,,,,,,,,,
"Incipio, LLC",05/23/2017,02/26/2016,,,,,,,,,,,,,,,,,,,,
"TALX Corporation, a wholly owned subsidiary of Equifax, Inc.",05/23/2017,1/4/2016, 03/29/2017,,,,,,,,,,,,,,,,,,,
"Michael T. Blevins, Inc.",05/20/2017,03/26/2017,,,,,,,,,,,,,,,,,,,,
Mt. Diablo Unified School District,05/19/2017,04/27/2017,,,,,,,,,,,,,,,,,,,,
HSX.com,05/18/2017,n/a,,,,,,,,,,,,,,,,,,,,
"Rite Aid Online Store, Inc.",05/17/2017,01/30/2017, 04/11/2017,,,,,,,,,,,,,,,,,,,
Discover Financial Services,05/17/2017,11/24/2015,,,,,,,,,,,,,,,,,,,,
Equitable Tax Service,05/16/2017,03/16/2017,,,,,,,,,,,,,,,,,,,,
"Nicopure Labs, LLC",05/16/2017,n/a,,,,,,,,,,,,,,,,,,,,
"Tatcha, LLC",05/16/2017,1/8/2017,,,,,,,,,,,,,,,,,,,,
The University of New Mexico Foundation ,05/15/2017,02/16/2017,,,,,,,,,,,,,,,,,,,,
KURU Footwear ,05/15/2017,12/20/2016, 03/03/2017,,,,,,,,,,,,,,,,,,,
TripAdvisor LLC,05/15/2017,n/a,,,,,,,,,,,,,,,,,,,,
Indigo Wild,05/15/2017,04/17/2017,,,,,,,,,,,,,,,,,,,,
"D'Angelo & Associates, APC",5/12/2017,03/25/2017, 03/26/2017, 03/27/2017, 03/28/2017, 03/29/2017, 03/30/2017, 03/31/2017, 04/01/2017, 04/02/2017, 04/03/2017, 04/04/2017, 04/12/2017, 04/13/2017, 04/14/2017, 04/15/2017,,,,,,
Brooks Brothers,5/12/2017,4/4/2016, 03/01/2017,,,,,,,,,,,,,,,,,,,
"Genpact International, Inc.",5/8/2017,1/12/2017,,,,,,,,,,,,,,,,,,,,
"RM Acquisition, LLC d/b/a Rand McNally",5/5/2017,4/12/2017, 03/02/2017,,,,,,,,,,,,,,,,,,,
Agri Beef Co. ,5/4/2017,11/22/2016,,,,,,,,,,,,,,,,,,,,
"Zinc Auto Finance, Inc",5/3/2017,n/a,,,,,,,,,,,,,,,,,,,,
"MSA Accounting CPA, Professional Corp.",5/2/2017,n/a,,,,,,,,,,,,,,,,,,,,
"Mcdavid, Inc.",5/2/2017,9/5/2017, 11/11/2017,,,,,,,,,,,,,,,,,,,
Palo Alto Unified School District,5/1/2017,4/4/2017,,,,,,,,,,,,,,,,,,,,
"Gannett Company, Inc",04/28/2017,03/28/2017,,,,,,,,,,,,,,,,,,,,
"Aptos, Inc. on behalf of Retailers in Attached Addendum",04/28/2017,n/a,,,,,,,,,,,,,,,,,,,,
"Extreme Reach, Inc.",04/28/2017,2/8/2017,,,,,,,,,,,,,,,,,,,,
Los Angeles City Employees Retirement System,04/24/2017,4/5/2017,,,,,,,,,,,,,,,,,,,,
ILKB LLC,04/24/2017,10/1/2016, 01/10/2017,,,,,,,,,,,,,,,,,,,
Campbell Union High School District,04/20/2017,4/3/2017,,,,,,,,,,,,,,,,,,,,
Northrop Grumman Systems Corporation,04/19/2017,04/18/2016, 03/29/2017,,,,,,,,,,,,,,,,,,,
"Combat Brands, LLC",04/17/2017,7/1/2015,,,,,,,,,,,,,,,,,,,,
"DLD Accountancy, LLP ",04/17/2017,3/3/2017,,,,,,,,,,,,,,,,,,,,
"Jack Anthony Industries, Inc",04/14/2017,2/6/2017, 02/07/2017, 02/08/2017, 02/09/2017, 02/10/2017, 02/11/2017, 02/12/2017, 02/13/2017, 02/14/2017, 02/15/2017, 02/16/2017, 02/17/2017, 02/18/2017, 02/19/2017, 02/20/2017, 02/22/2017, 02/23/2017, 02/21/2017,,,
The Neiman Marcus Group,04/14/2017,12/26/2015,,,,,,,,,,,,,,,,,,,,
"Six Continents Hotels, Inc. (d/b/a InterContinental Hotels Group)",04/14/2017,09/29/2016,,,,,,,,,,,,,,,,,,,,
Westlake Touchless Car Wash,04/14/2017,2/6/2017,,,,,,,,,,,,,,,,,,,,
Delta Career Education Corporation,04/14/2017,02/13/2017,,,,,,,,,,,,,,,,,,,,
Alamo Capital,04/13/2017,03/14/2017,,,,,,,,,,,,,,,,,,,,
"Bluestem Brands, Inc.",04/13/2017,4/7/2017,,,,,,,,,,,,,,,,,,,,
Acme Car Wash and Clearwater Express,4/10/2017,2/6/2017, 02/07/2017, 02/08/2017, 02/09/2017, 02/10/2017, 02/11/2017, 02/12/2017, 02/13/2017, 02/14/2017, 02/15/2017, 02/16/2017, 03/17/2017, 02/18/2017, 02/19/2017, 02/20/2017, 02/21/2017, 02/22/2017, 02/23/2017,,,
WildWater Express Carwash,4/10/2017,2/10/2017,,,,,,,,,,,,,,,,,,,,
Edgar & Associates LLP,4/6/2017,4/1/2016, 04/02/2016, 09/28/2016, 11/03/2016,,,,,,,,,,,,,,,,,
Auto Pride Car Wash,4/4/2017,2/11/2017, 02/27/2017,,,,,,,,,,,,,,,,,,,
"Aptos, Inc. on behalf of Retailers in the Attached Addendum",4/4/2017,n/a,,,,,,,,,,,,,,,,,,,,
ShowTix4U,03/29/2017,12/11/2016, 02/02/2017,,,,,,,,,,,,,,,,,,,
"Quench USA, Inc",03/29/2017,2/10/2017,,,,,,,,,,,,,,,,,,,,
Oilandgasjobsearch.com Limited,03/29/2017,9/3/2016,,,,,,,,,,,,,,,,,,,,
Mollie Stone's Markets,03/27/2017,n/a,,,,,,,,,,,,,,,,,,,,
"Easy Breathe, Inc.",03/27/2017,1/4/2017,,,,,,,,,,,,,,,,,,,,
"Goldenvoice, LLC",03/24/2017,9/1/2016,,,,,,,,,,,,,,,,,,,,
For the Inspiration and Recognition of Science and Technology,03/24/2017,01/21/2017, 03/07/2017,,,,,,,,,,,,,,,,,,,
Urology Austin,03/22/2017,01/22/2017,,,,,,,,,,,,,,,,,,,,
"LYFE Kitchen Companies, LLC",03/21/2017,11/3/2016, 01/06/2017,,,,,,,,,,,,,,,,,,,
Schurman Fine Papers dba Schurman Retail Group,03/21/2017,01/18/2017,,,,,,,,,,,,,,,,,,,,
Rent the Runway,03/21/2017,02/23/2017,,,,,,,,,,,,,,,,,,,,
Praetorian Digital which operates PoliceOne.com,03/21/2017,n/a,,,,,,,,,,,,,,,,,,,,
"Bulletproof 360, Inc.",03/21/2017,10/26/2016, 01/31/2017,,,,,,,,,,,,,,,,,,,
Campbell Taylor & Company,03/18/2017,01/27/2017, 02/02/2017,,,,,,,,,,,,,,,,,,,
"Hampton Jitney, Inc. ",03/17/2017,02/20/2017,,,,,,,,,,,,,,,,,,,,
American Tire Distributors Holdings Inc.,03/17/2017,3/3/2017,,,,,,,,,,,,,,,,,,,,
"NSC Technologies, LLC",03/16/2017,n/a,,,,,,,,,,,,,,,,,,,,
Zest Dental Solutions,03/14/2017,12/31/2013, 09/21/2014, 11/02/2016, 02/04/2017,,,,,,,,,,,,,,,,,
Ondracek & Company,03/13/2017,11/21/2016,,,,,,,,,,,,,,,,,,,,
"Aptos, Inc. on behalf of Retailers in Attached Addenda",03/13/2017,n/a,,,,,,,,,,,,,,,,,,,,
Hutchinson and Bloodgood LLP,3/10/2017,12/21/2016,,,,,,,,,,,,,,,,,,,,
Tarleton Medical,3/9/2017,n/a,,,,,,,,,,,,,,,,,,,,
prAna,3/8/2017,12/14/2016,,,,,,,,,,,,,,,,,,,,
"Friedman & Perry, CPA's",3/8/2017,06/15/2016, 01/30/2017,,,,,,,,,,,,,,,,,,,
Universal Care DBA Brand New Day,3/3/2017,12/22/2016,,,,,,,,,,,,,,,,,,,,
West Music Company,3/3/2017,2/1/2016,,,,,,,,,,,,,,,,,,,,
Orange County Global Medical Center,3/2/2017,2/8/2017,,,,,,,,,,,,,,,,,,,,
University of California Santa Cruz,3/2/2017,01/13/2017,,,,,,,,,,,,,,,,,,,,
Stallcup & Associates CPAs,3/1/2017,1/10/2017,,,,,,,,,,,,,,,,,,,,
"MetWest Terra Hospitality, LLC",3/1/2017,n/a,,,,,,,,,,,,,,,,,,,,
Spiral Toys,02/28/2017,1/7/2017,,,,,,,,,,,,,,,,,,,,
"John D. Williamson, Certified Public Accountant",02/27/2017,2/9/2017,,,,,,,,,,,,,,,,,,,,
Aptos Inc.,02/27/2017,2/1/2016,,,,,,,,,,,,,,,,,,,,
"Aptos, Inc. on behalf of Retailers in the Attached Addendum",02/25/2017,n/a,,,,,,,,,,,,,,,,,,,,
"Roberts Hawaii, Inc.",02/24/2017,07/30/2017,,,,,,,,,,,,,,,,,,,,
Abbott Nutrition,02/24/2017,n/a,,,,,,,,,,,,,,,,,,,,
Rod's Western Palace,02/24/2017,10/11/2016, 02/10/2017,,,,,,,,,,,,,,,,,,,
"Logic Supply, Inc.",02/23/2017,2/6/2017,,,,,,,,,,,,,,,,,,,,
JoFit,02/22/2017,n/a,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,02/20/2017,11/2/2014,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,02/20/2017,1/2/2016,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,02/20/2017,11/29/2015,,,,,,,,,,,,,,,,,,,,
Intex Recreation Corp. ,02/20/2017,02/24/2016, 12/14/2016,,,,,,,,,,,,,,,,,,,
DEBOER INCOME TAX,02/17/2017,n/a,,,,,,,,,,,,,,,,,,,,
Operating Engineers Local Union No. 3,02/15/2017,2/9/2017,,,,,,,,,,,,,,,,,,,,
"The Honest Kitchen, Inc.",02/14/2017,11/30/2016,,,,,,,,,,,,,,,,,,,,
NEO Tech,2/12/2017,01/27/2017,,,,,,,,,,,,,,,,,,,,
CCHCS,2/9/2017,01/23/2017,,,,,,,,,,,,,,,,,,,,
The Boeing Company,2/8/2017,11/21/2016,,,,,,,,,,,,,,,,,,,,
Verity Medical Foundation,2/7/2017,1/6/2017,,,,,,,,,,,,,,,,,,,,
"Platt College, Los Angeles LLC",2/7/2017,01/17/2017,,,,,,,,,,,,,,,,,,,,
Capital One,2/6/2017,n/a,,,,,,,,,,,,,,,,,,,,
"Nakawatase & Kaminsky, CPAs, LLP",2/3/2017,10/31/2016, 11/01/2016, 11/05/2016, 11/08/2016,,,,,,,,,,,,,,,,,
"Six Continents Hotels, Inc. (d/b/a InterContinental Hotels Group)",2/3/2017,8/1/2016,,,,,,,,,,,,,,,,,,,,
"Renovate America, Inc.",2/3/2017,01/20/2017,,,,,,,,,,,,,,,,,,,,
"Toys ""R"" Us-Delaware, Inc.",2/2/2017,01/17/2017,,,,,,,,,,,,,,,,,,,,
"DBM Global, Inc.",2/2/2017,1/7/2017,,,,,,,,,,,,,,,,,,,,
Sunrun Inc.,2/2/2017,01/20/2017,,,,,,,,,,,,,,,,,,,,
Palomar Community College District,01/30/2017,1/5/2017,,,,,,,,,,,,,,,,,,,,
"eHealthInsurance Services, Inc.",01/27/2017,01/20/2017,,,,,,,,,,,,,,,,,,,,
International Code Council,01/27/2017,04/25/2016, 07/11/2016,,,,,,,,,,,,,,,,,,,
"Synergy Specialists Medical Group, Inc. ",01/27/2017,12/5/2016, 12/06/2016, 12/07/2016, 12/08/2016, 12/09/2016,,,,,,,,,,,,,,,,
"Charles Komar & Sons, Inc.",01/26/2017,3/1/2015, 12/01/2016,,,,,,,,,,,,,,,,,,,
Pool Supply Unlimited,01/23/2017,1/9/2017,,,,,,,,,,,,,,,,,,,,
Wonderful Center for Health Innovation,01/20/2017,12/12/2016,,,,,,,,,,,,,,,,,,,,
Department of Justice,01/20/2017,10/14/2016,,,,,,,,,,,,,,,,,,,,
"CoPilot Provider Support Services, Inc.",01/19/2017,n/a,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,01/18/2017,01/31/2016,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,01/18/2017,11/18/2014,,,,,,,,,,,,,,,,,,,,
Children's Hospital Los Angeles,01/13/2017,10/18/2016,,,,,,,,,,,,,,,,,,,,
"Spiraledge, Inc.",1/12/2017,5/2/2016, 11/22/2016,,,,,,,,,,,,,,,,,,,
"Kevin Harrington, CPA",1/9/2017,n/a,,,,,,,,,,,,,,,,,,,,
Legal Aid Society of Orange County,1/6/2017,09/25/2016,,,,,,,,,,,,,,,,,,,,
"International Association of Sheet Metal, Air, Rail & Transport Workers, Sheet Metal Workers’ Local Union No. 104",12/30/2016,10/3/2016,,,,,,,,,,,,,,,,,,,,
Graphik Dimensions Ltd.,12/28/2016,7/12/2016, 11/30/2016,,,,,,,,,,,,,,,,,,,
"The Topps Company, Inc.",12/27/2016,07/30/2016,,,,,,,,,,,,,,,,,,,,
FriendFinder Networks Inc.,12/23/2016,10/14/2016, 10/19/2016,,,,,,,,,,,,,,,,,,,
Claremont University Consortium,12/22/2016,11/15/2016,,,,,,,,,,,,,,,,,,,,
Dover Federal Credit Union,12/22/2016,09/20/2016, 11/17/2016,,,,,,,,,,,,,,,,,,,
"Western Union Financial Services, Inc., on behalf of itself and its applicable subsidiaries ",12/20/2016,7/1/2016,,,,,,,,,,,,,,,,,,,,
Kaiser Foundation Hospitals,12/20/2016,11/16/2016, 11/28/2016,,,,,,,,,,,,,,,,,,,
County of Los Angeles ,12/16/2016,05/13/2016,,,,,,,,,,,,,,,,,,,,
"Turner Broadcasting System, Inc.",12/16/2016,n/a,,,,,,,,,,,,,,,,,,,,
Yahoo! Inc.,12/14/2016,n/a,,,,,,,,,,,,,,,,,,,,
K Partners Hotel Management,12/14/2016,4/2/2016,,,,,,,,,,,,,,,,,,,,
BraceAbility,12/13/2016,09/24/2016,,,,,,,,,,,,,,,,,,,,
Quest Diagnostics,12/12/2016,11/26/2016,,,,,,,,,,,,,,,,,,,,
Anchor Loans LP,12/9/2016,11/7/2016,,,,,,,,,,,,,,,,,,,,
"East Valley Community Health Center, Inc.",12/6/2016,10/18/2016,,,,,,,,,,,,,,,,,,,,
TSYS Merchant Solutions,12/5/2016,11/14/2016,,,,,,,,,,,,,,,,,,,,
San Jose Evergreen Community College District,12/2/2016,n/a,,,,,,,,,,,,,,,,,,,,
"The LANG Companies, Inc.",11/30/2016,9/1/2016,,,,,,,,,,,,,,,,,,,,
EmblemHealth,11/30/2016,10/3/2016, 10/04/2016, 10/05/2016, 10/06/2016, 10/07/2016, 10/08/2016, 10/09/2016, 10/10/2016, 10/11/2016, 10/12/2016, 10/13/2016, 10/14/2016,,,,,,,,,
"Hillary Tentler, CPA",11/29/2016,11/4/2016,,,,,,,,,,,,,,,,,,,,
Michigan State University ,11/29/2016,11/13/2016,,,,,,,,,,,,,,,,,,,,
Hewitt Associates LLC,11/29/2016,7/7/2016,,,,,,,,,,,,,,,,,,,,
Island Hotel Company Limited,11/23/2016,3/9/2016, 10/22/2016,,,,,,,,,,,,,,,,,,,
The Madison Square Garden Company,11/22/2016,11/9/2015,,,,,,,,,,,,,,,,,,,,
The California Department of Corrections and Rehabilitation,11/21/2016,10/28/2016,,,,,,,,,,,,,,,,,,,,
Springfield Armory,11/18/2016,10/3/2015,,,,,,,,,,,,,,,,,,,,
Eye Institute of Marin,11/18/2016,07/26/2016, 07/27/2016,,,,,,,,,,,,,,,,,,,
"QVC, Inc.",11/17/2016,n/a,,,,,,,,,,,,,,,,,,,,
"Watsonville Chiropractic, Inc.",11/17/2016,5/1/2016,,,,,,,,,,,,,,,,,,,,
"Luque Chiropractic, Inc.",11/17/2016,5/1/2016, 09/11/2016,,,,,,,,,,,,,,,,,,,
Baxter Credit Union,11/10/2016,10/3/2016,,,,,,,,,,,,,,,,,,,,
Eileen Fisher,11/9/2016,9/9/2016, 10/24/2016,,,,,,,,,,,,,,,,,,,
UFCW Local 655 Food Employers Joint Pension,11/9/2016,07/14/2016,,,,,,,,,,,,,,,,,,,,
"Kaiser Permanente Health Plan, Inc of Northern California",11/7/2016,10/12/2016,,,,,,,,,,,,,,,,,,,,
Unixiz Inc,11/6/2016,n/a,,,,,,,,,,,,,,,,,,,,
"Welk Resort Group, Inc.",11/4/2016,10/5/2016,,,,,,,,,,,,,,,,,,,,
National Wholesale Incorporated,11/3/2016,9/1/2016, 10/15/2016,,,,,,,,,,,,,,,,,,,
"Anne M. Cummings, M.D., F.A.C.P.",10/30/2016,07/26/2016, 07/27/2016,,,,,,,,,,,,,,,,,,,
BEYOND YOGA,10/28/2016,8/1/2016,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,10/26/2016,3/8/2015,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,10/26/2016,5/4/2014,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,10/26/2016,3/2/2015,,,,,,,,,,,,,,,,,,,,
"Cisco Systems, Inc.",10/25/2016,08/18/2016,,,,,,,,,,,,,,,,,,,,
"Silver Creek Fitness & Physical Therapy, Silver Creek Physical Therapy Gilroy, Silver Creek Physical Therapy Sunnyvale, Silver Creek Physical Therapy Los Gatos ",10/24/2016,5/1/2016, 09/11/2016,,,,,,,,,,,,,,,,,,,
Christian Louboutin LLC,10/20/2016,08/28/2016, 10/03/2016,,,,,,,,,,,,,,,,,,,
Apria Healthcare,10/20/2016,8/5/2016,,,,,,,,,,,,,,,,,,,,
Shutterstock Music Canada ULC d/b/a PremiumBeat,10/20/2016,09/29/2016,,,,,,,,,,,,,,,,,,,,
Eastwood Company,10/19/2016,05/29/2016,,,,,,,,,,,,,,,,,,,,
Broadview Mortgage,10/17/2016,07/28/2016,,,,,,,,,,,,,,,,,,,,
CalOptima,10/14/2016,08/17/2016,,,,,,,,,,,,,,,,,,,,
"Curtis F. Robinson, M.D. Inc. ",10/14/2016,07/26/2016, 07/27/2016,,,,,,,,,,,,,,,,,,,
Integrity Transitional Hospital,10/14/2016,08/15/2016,,,,,,,,,,,,,,,,,,,,
"Vera Bradley, Inc.",10/12/2016,07/25/2016,,,,,,,,,,,,,,,,,,,,
"Qvale Auto Group, Inc.",10/10/2016,06/27/2016,,,,,,,,,,,,,,,,,,,,
Public Health Institute,10/5/2016,7/4/2016,,,,,,,,,,,,,,,,,,,,
Hutton Hotel,09/30/2016,09/19/2012, 04/16/2015, 11/15/2015, 06/10/2016,,,,,,,,,,,,,,,,,
City of Vallejo,09/29/2016,5/9/2016,,,,,,,,,,,,,,,,,,,,
Novation Settlement Solutions,09/26/2016,n/a,,,,,,,,,,,,,,,,,,,,
Jive Software,09/23/2016,n/a,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,09/23/2016,10/25/2015,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,09/23/2016,06/21/2015,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,09/23/2016,10/27/2015,,,,,,,,,,,,,,,,,,,,
"Hal Meadows, M.D.",09/23/2016,07/27/2016,,,,,,,,,,,,,,,,,,,,
Premier America Credit Union,09/22/2016,06/29/2016,,,,,,,,,,,,,,,,,,,,
Napa Valley Dentistry,09/22/2016,8/11/2016,,,,,,,,,,,,,,,,,,,,
Yahoo! Inc. ,09/22/2016,n/a,,,,,,,,,,,,,,,,,,,,
UC San Diego School of Medicine,09/22/2016,8/3/2016,,,,,,,,,,,,,,,,,,,,
Zazzle Inc.,09/21/2016,08/22/2016, 08/15/2016,,,,,,,,,,,,,,,,,,,
"Stallcup & Associates, CPAs",09/21/2016,7/11/2016,,,,,,,,,,,,,,,,,,,,
USC Keck and Norris Hospitals,09/20/2016,8/1/2016,,,,,,,,,,,,,,,,,,,,
"Ursus Holdings, LLC",09/19/2016,03/21/2016, 04/25/2016,,,,,,,,,,,,,,,,,,,
"Ascensus, Inc.",09/19/2016,04/29/2016,,,,,,,,,,,,,,,,,,,,
ACTIVEOutdoors,09/19/2016,n/a,,,,,,,,,,,,,,,,,,,,
Lulu's Fashion Lounge,09/16/2016,8/11/2016, 08/16/2016,,,,,,,,,,,,,,,,,,,
Yuba Sutter Medical Clinic,9/11/2016,8/3/2016,,,,,,,,,,,,,,,,,,,,
"Wheeler & Egger, CPAs, LLP",9/11/2016,8/4/2016, 08/09/2016,,,,,,,,,,,,,,,,,,,
"Pratap S. Kurra, M.D.",9/11/2016,8/8/2016,,,,,,,,,,,,,,,,,,,,
Rebecca Minkoff,9/9/2016,n/a,,,,,,,,,,,,,,,,,,,,
Noble House Hotels & Resorts,9/2/2016,04/25/2016, 08/05/2016,,,,,,,,,,,,,,,,,,,
"M Holdings Securities, Inc.",08/31/2016,07/29/2016,,,,,,,,,,,,,,,,,,,,
"Kimpton Hotels & Restaurants Group, LLC",08/31/2016,02/16/2016,,,,,,,,,,,,,,,,,,,,
Jerry's Artarama N.C. Inc. ,08/30/2016,5/3/2016, 07/10/2016,,,,,,,,,,,,,,,,,,,
Toyota Motor Credit Corporation,08/26/2016,06/28/2016,,,,,,,,,,,,,,,,,,,,
County of Sacramento,08/26/2016,8/8/2015,,,,,,,,,,,,,,,,,,,,
Dominican Hospital,08/22/2016,07/16/2015, 07/28/2016,,,,,,,,,,,,,,,,,,,
SCAN Health Plan,08/22/2016,3/4/2016,,,,,,,,,,,,,,,,,,,,
"Schwan's Home Service, Inc.",08/22/2016,10/9/2015,,,,,,,,,,,,,,,,,,,,
Symphonix Health,08/19/2016,05/21/2016,,,,,,,,,,,,,,,,,,,,
"Eddie Bauer, LLC",08/18/2016,1/2/2016, 07/17/2016,,,,,,,,,,,,,,,,,,,
"Newkirk Products, Inc.",08/18/2016,05/21/2016,,,,,,,,,,,,,,,,,,,,
John E. Gonzalez DDS,08/14/2016,07/25/2016,,,,,,,,,,,,,,,,,,,,
"Valley Anesthesiology Consultants, Inc. d/b/a Valley Anesthesiology and Pain Consultants",8/12/2016,03/30/2016,,,,,,,,,,,,,,,,,,,,
"Bon Secours Health System, Inc.",8/12/2016,04/18/2016,,,,,,,,,,,,,,,,,,,,
HEI Hotels & Resorts,8/12/2016,3/2/2015, 06/21/2016,,,,,,,,,,,,,,,,,,,
"PAX Labs, Inc.",8/12/2016,06/25/2016, 07/22/2016,,,,,,,,,,,,,,,,,,,
"NLU Products, LLC",8/10/2016,04/20/2015, 06/23/2016,,,,,,,,,,,,,,,,,,,
"Brian Goldman, MD A Medical Corporation",8/9/2016,07/19/2016,,,,,,,,,,,,,,,,,,,,
"7-Eleven, Inc.",8/9/2016,06/13/2016,,,,,,,,,,,,,,,,,,,,
Multi-Color Corporation,8/5/2016,05/14/2016, 05/15/2016,,,,,,,,,,,,,,,,,,,
Banner Health,8/3/2016,06/17/2016, 07/07/2016,,,,,,,,,,,,,,,,,,,
Disney Consumer Products and Interactive Media (DCPI),07/30/2016,7/9/2016, 07/12/2016,,,,,,,,,,,,,,,,,,,
"inVentiv Health, Inc.",07/21/2016,6/2/2016,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,07/20/2016,07/31/2015,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,07/20/2016,06/19/2014,,,,,,,,,,,,,,,,,,,,
"CiCi Enterprises, LP",07/20/2016,06/30/2015, 07/19/2016,,,,,,,,,,,,,,,,,,,
San Antonio Shoemakers,07/19/2016,04/21/2016, 06/13/2016,,,,,,,,,,,,,,,,,,,
Eastbay Equities,07/15/2016,12/2/2015, 05/18/2016,,,,,,,,,,,,,,,,,,,
"Matador Recordings, LLC (d/b/a “Matador Direct”)",07/15/2016,04/28/2015,,,,,,,,,,,,,,,,,,,,
Opes Advisors,07/14/2016,05/26/2016,,,,,,,,,,,,,,,,,,,,
Project Management Institute,07/14/2016,04/23/2016, 04/24/2016,,,,,,,,,,,,,,,,,,,
Kaiser Permanente Northern California,7/12/2016,6/6/2010, 05/19/2016,,,,,,,,,,,,,,,,,,,
"University of Southern California, on behalf of KUSC ",7/11/2016,n/a,,,,,,,,,,,,,,,,,,,,
Omni Hotels & Resorts,7/8/2016,12/23/2015,,,,,,,,,,,,,,,,,,,,
"Wendy's of Fresno, Inc.",7/7/2016,12/2/2015, 06/08/2016,,,,,,,,,,,,,,,,,,,
Wencom LLC,7/7/2016,01/13/2016, 06/08/2016,,,,,,,,,,,,,,,,,,,
Ronald L. Ross,7/7/2016,01/13/2016, 06/08/2016,,,,,,,,,,,,,,,,,,,
"RDR Foods, Inc.",7/7/2016,01/13/2016, 06/08/2016,,,,,,,,,,,,,,,,,,,
Pirthipal Dhillon,7/7/2016,12/2/2015, 06/08/2016,,,,,,,,,,,,,,,,,,,
"Peninsula Foods, L.P.",7/7/2016,12/2/2015, 06/08/2016,,,,,,,,,,,,,,,,,,,
Gil Moore Oil Company,7/7/2016,12/2/2015, 06/08/2016,,,,,,,,,,,,,,,,,,,
"Desmond Foods, L.P.",7/7/2016,12/2/2015, 06/08/2016,,,,,,,,,,,,,,,,,,,
Dependable Foods,7/7/2016,12/2/2015, 06/08/2016,,,,,,,,,,,,,,,,,,,
"Cotti Foods California, Inc.",7/7/2016,12/2/2015, 06/28/2016,,,,,,,,,,,,,,,,,,,
"BMP/Pennant Holdings, LLC",7/7/2016,01/13/2016, 06/08/2016,,,,,,,,,,,,,,,,,,,
Amaash Corporation,7/7/2016,12/2/2015, 06/08/2016,,,,,,,,,,,,,,,,,,,
CDCR - California Health Care Facility,7/6/2016,5/2/2016,,,,,,,,,,,,,,,,,,,,
"KontrolFreek, LLC",06/30/2016,n/a,,,,,,,,,,,,,,,,,,,,
Kool Kids Model & Talent Management,06/30/2016,02/16/2016,,,,,,,,,,,,,,,,,,,,
